!SESSION 2025-04-14 18:22:15.924 -----------------------------------------------
eclipse.buildId=unknown
java.version=1.7.0
java.vendor=Oracle Corporation
  PATHEXT:  .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.138
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  ProgramFiles(x86):  C:\Program Files (x86)

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.139
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  SystemDrive:  C:

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.139
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  TEMP:  C:\Users\NMS\AppData\Local\Temp

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.140
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  OneDrive:  C:\Users\NMS\OneDrive

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.141
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  ProgramFiles:  C:\Program Files

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.141
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  VXIPNPPATH64:  C:\Program Files\IVI Foundation\VISA\

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.142
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  Path:  C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Calibre2\;C:\Program Files (x86)\IVI Foundation\VISA\WinNT\Bin\;C:\Program Files\IVI Foundation\VISA\Win64\Bin\;C:\VXIPNP\WINNT\BIN;C:\VXIPNP\WINNT\TekVISA\BIN;C:\Program Files\Code Collaborator Client;C:\Program Files (x86)\Subversion\bin;C:\Program Files\dotnet\;c:\program files\esafenet\cobra docguard client;C:\Program Files\TortoiseSVN\bin;C:\Users\NMS\AppData\Local\Microsoft\WindowsApps;c:\program files\esafenet\cobra docguard client;C:\Xilinx\Vivado\2019.1\bin;D:\Anlogic\TD5.6.2\bin\;C:\Anlogic\TD_6.0.2_PHX_SP3_132.435\bin\;c:\program files\java\jre7\bin

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.142
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  HOMEDRIVE:  C:

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.143
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  PROCESSOR_REVISION:  9e0d

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.144
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  USERDOMAIN:  DESKTOP-GPEBG0D

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.144
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  ALLUSERSPROFILE:  C:\ProgramData

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.145
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  ProgramW6432:  C:\Program Files

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.145
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  PROCESSOR_IDENTIFIER:  Intel64 Family 6 Model 158 Stepping 13, GenuineIntel

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.146
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  VXIPNPPATH:  C:\Program Files (x86)\IVI Foundation\VISA\

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.147
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  FPS_BROWSER_USER_PROFILE_STRING:  Default

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.147
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  SESSIONNAME:  Console

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.148
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  TMP:  C:\Users\NMS\AppData\Local\Temp

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.148
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  PROCESSOR_ARCHITECTURE:  AMD64

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.149
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  LOGONSERVER:  \\DESKTOP-GPEBG0D

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.150
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  =:::  ::\

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.150
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  CommonProgramFiles:  C:\Program Files\Common Files

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.151
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  OS:  Windows_NT

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.151
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  DriverData:  C:\Windows\System32\Drivers\DriverData

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.152
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  HOMEPATH:  \Users\NMS

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.152
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  PROCESSOR_LEVEL:  6

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.153
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  FPS_BROWSER_APP_PROFILE_STRING:  Internet Explorer

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.154
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  CommonProgramW6432:  C:\Program Files\Common Files

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.154
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  ZES_ENABLE_SYSMAN:  1

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.155
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  APR_ICONV_PATH:  C:\Program Files (x86)\Subversion\iconv

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.155
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  USERDOMAIN_ROAMINGPROFILE:  DESKTOP-GPEBG0D

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.156
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  LOCALAPPDATA:  C:\Users\NMS\AppData\Local

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.157
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  COMPUTERNAME:  DESKTOP-GPEBG0D

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.157
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  SystemRoot:  C:\Windows

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.158
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  windir:  C:\Windows

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.158
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  NUMBER_OF_PROCESSORS:  8

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.159
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  PSModulePath:  C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.160
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  PUBLIC:  C:\Users\Public

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.160
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  USERNAME:  NMS

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.161
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  CommonProgramFiles(x86):  C:\Program Files (x86)\Common Files

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.161
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  ComSpec:  C:\Windows\system32\cmd.exe

!ENTRY com.smartbear.collaborator 2 0 2025-04-14 18:33:59.162
!MESSAGE DEBUG: Mon Apr 14 18:33:59 CST 2025: com.smartbear.collaborator.ui.debug.DebugWindow
  APPDATA:  C:\Users\NMS\AppData\Roaming
!SESSION 2025-04-14 18:42:48.522 -----------------------------------------------
eclipse.buildId=unknown
java.version=1.7.0
java.vendor=Oracle Corporation
BootLoader constants: OS=win32, ARCH=x86_64, WS=win32, NL=zh_CN

!ENTRY com.smartbear.collaborator.ui.standalone 4 0 2025-04-14 18:42:48.960
!MESSAGE CodeCollaborator version 7.2.7237

!ENTRY org.eclipse.jface 4 2 2025-04-14 18:43:41.946
!MESSAGE Problems occurred when invoking code from plug-in: "org.eclipse.jface".
!STACK 0
org.eclipse.swt.SWTException: Unsupported color depth
	at org.eclipse.swt.SWT.error(SWT.java:3884)
	at org.eclipse.swt.SWT.error(SWT.java:3799)
	at org.eclipse.swt.SWT.error(SWT.java:3770)
	at org.eclipse.swt.graphics.Image.getImageData(Image.java:1277)
	at org.eclipse.swt.program.Program.getImageData(Program.java:371)
	at com.smartbear.collaborator.ui.standalone.wizards.FileSystemLabelProvider.getImage(FileSystemLabelProvider.java:43)
	at org.eclipse.jface.viewers.WrappedViewerLabelProvider.getImage(WrappedViewerLabelProvider.java:117)
	at org.eclipse.jface.viewers.WrappedViewerLabelProvider.update(WrappedViewerLabelProvider.java:165)
	at org.eclipse.jface.viewers.ViewerColumn.refresh(ViewerColumn.java:145)
	at org.eclipse.jface.viewers.AbstractTreeViewer.doUpdateItem(AbstractTreeViewer.java:932)
	at org.eclipse.jface.viewers.CheckboxTreeViewer.doUpdateItem(CheckboxTreeViewer.java:120)
	at org.eclipse.jface.viewers.AbstractTreeViewer$UpdateItemSafeRunnable.run(AbstractTreeViewer.java:102)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
	at org.eclipse.core.runtime.Platform.run(Platform.java:888)
	at org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:48)
	at org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:175)
	at org.eclipse.jface.viewers.AbstractTreeViewer.doUpdateItem(AbstractTreeViewer.java:1012)
	at org.eclipse.jface.viewers.StructuredViewer$UpdateItemSafeRunnable.run(StructuredViewer.java:481)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
	at org.eclipse.core.runtime.Platform.run(Platform.java:888)
	at org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:48)
	at org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:175)
	at org.eclipse.jface.viewers.StructuredViewer.updateItem(StructuredViewer.java:2111)
	at org.eclipse.jface.viewers.AbstractTreeViewer.updateChildren(AbstractTreeViewer.java:2686)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1863)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefresh(AbstractTreeViewer.java:1838)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefresh(AbstractTreeViewer.java:1794)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefresh(AbstractTreeViewer.java:1780)
	at org.eclipse.jface.viewers.StructuredViewer$7.run(StructuredViewer.java:1457)
	at com.smartbear.collaborator.ui.changes.ScmTreeViewer.preservingSelection(ScmTreeViewer.java:41)
	at org.eclipse.jface.viewers.StructuredViewer.refresh(StructuredViewer.java:1455)
	at org.eclipse.jface.viewers.ColumnViewer.refresh(ColumnViewer.java:537)
	at org.eclipse.jface.viewers.StructuredViewer.refresh(StructuredViewer.java:1414)
	at org.eclipse.jface.viewers.StructuredViewer.addFilter(StructuredViewer.java:582)
	at com.smartbear.collaborator.ui.wizards.AbstractFileChangesSelectionPage.resetFilters(AbstractFileChangesSelectionPage.java:260)
	at com.smartbear.collaborator.ui.wizards.AbstractFileChangesSelectionPage.setCheckedAndReveal(AbstractFileChangesSelectionPage.java:366)
	at com.smartbear.collaborator.ui.wizards.AbstractFileChangesSelectionPage.initializeChecks(AbstractFileChangesSelectionPage.java:449)
	at com.smartbear.collaborator.ui.wizards.AbstractFileChangesSelectionPage.setVisible(AbstractFileChangesSelectionPage.java:389)
	at org.eclipse.jface.wizard.WizardDialog.updateForPage(WizardDialog.java:1171)
	at org.eclipse.jface.wizard.WizardDialog.access$2(WizardDialog.java:1149)
	at org.eclipse.jface.wizard.WizardDialog$5.run(WizardDialog.java:1138)
	at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:70)
	at org.eclipse.jface.wizard.WizardDialog.showPage(WizardDialog.java:1136)
	at org.eclipse.jface.wizard.WizardDialog.nextPressed(WizardDialog.java:830)
	at org.eclipse.jface.wizard.WizardDialog.buttonPressed(WizardDialog.java:369)
	at org.eclipse.jface.dialogs.Dialog$2.widgetSelected(Dialog.java:624)
	at org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:228)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1003)
	at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3880)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3473)
	at org.eclipse.jface.window.Window.runEventLoop(Window.java:825)
	at org.eclipse.jface.window.Window.open(Window.java:801)
	at com.smartbear.collaborator.ui.wizards.ProgressWizardDialog.open(ProgressWizardDialog.java:52)
	at com.smartbear.collaborator.ui.standalone.addtoreview.DefaultAddToReviewButtonFactory$AddToReviewAdapter.widgetSelected(DefaultAddToReviewButtonFactory.java:327)
	at org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:228)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1003)
	at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3880)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3473)
	at com.smartbear.collaborator.ui.standalone.StandaloneUI.run(StandaloneUI.java:364)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.eclipse.equinox.internal.app.EclipseAppContainer.callMethodWithException(EclipseAppContainer.java:574)
	at org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:196)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:368)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at com.smartbear.ccollab.client.commands.eclipse.AbstractGuiCommand$EclipseMainWithApplicationArgument.invokeFramework(AbstractGuiCommand.java:278)
	at org.eclipse.core.launcher.Main.basicRun(Main.java:313)
	at org.eclipse.core.launcher.Main.run(Main.java:1010)
	at com.smartbear.ccollab.client.commands.eclipse.AbstractGuiCommand$EclipseMainWithApplicationArgument.run(AbstractGuiCommand.java:246)
	at com.smartbear.ccollab.client.commands.eclipse.AbstractGuiCommand.execute(AbstractGuiCommand.java:216)
	at com.smartbear.ccollab.client.commands.Command.validateAndExecute(Command.java:345)
	at com.smartbear.ccollab.client.commands.Command.validateAndExecute(Command.java:419)
	at com.smartbear.ccollab.CLI.doMain(CLI.java:969)
	at com.smartbear.ccollab.GuiMain.main(GuiMain.java:50)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at com.exe4j.runtime.LauncherEngine.launch(Unknown Source)
	at com.exe4j.runtime.WinLauncher.main(Unknown Source)

!ENTRY org.eclipse.jface 4 0 2025-04-14 18:43:41.950
!MESSAGE An error has occurred. See error log for more details.
!STACK 0
org.eclipse.swt.SWTException: Unsupported color depth
	at org.eclipse.swt.SWT.error(SWT.java:3884)
	at org.eclipse.swt.SWT.error(SWT.java:3799)
	at org.eclipse.swt.SWT.error(SWT.java:3770)
	at org.eclipse.swt.graphics.Image.getImageData(Image.java:1277)
	at org.eclipse.swt.program.Program.getImageData(Program.java:371)
	at com.smartbear.collaborator.ui.standalone.wizards.FileSystemLabelProvider.getImage(FileSystemLabelProvider.java:43)
	at org.eclipse.jface.viewers.WrappedViewerLabelProvider.getImage(WrappedViewerLabelProvider.java:117)
	at org.eclipse.jface.viewers.WrappedViewerLabelProvider.update(WrappedViewerLabelProvider.java:165)
	at org.eclipse.jface.viewers.ViewerColumn.refresh(ViewerColumn.java:145)
	at org.eclipse.jface.viewers.AbstractTreeViewer.doUpdateItem(AbstractTreeViewer.java:932)
	at org.eclipse.jface.viewers.CheckboxTreeViewer.doUpdateItem(CheckboxTreeViewer.java:120)
	at org.eclipse.jface.viewers.AbstractTreeViewer$UpdateItemSafeRunnable.run(AbstractTreeViewer.java:102)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
	at org.eclipse.core.runtime.Platform.run(Platform.java:888)
	at org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:48)
	at org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:175)
	at org.eclipse.jface.viewers.AbstractTreeViewer.doUpdateItem(AbstractTreeViewer.java:1012)
	at org.eclipse.jface.viewers.StructuredViewer$UpdateItemSafeRunnable.run(StructuredViewer.java:481)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
	at org.eclipse.core.runtime.Platform.run(Platform.java:888)
	at org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:48)
	at org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:175)
	at org.eclipse.jface.viewers.StructuredViewer.updateItem(StructuredViewer.java:2111)
	at org.eclipse.jface.viewers.AbstractTreeViewer.updateChildren(AbstractTreeViewer.java:2686)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1863)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
	at org.eclipse.jface.viewers.TreeViewer.internalRefreshStruct(TreeViewer.java:716)
	at org.eclipse.jface.viewers.AbstractTreeViewer.internalRefreshStruct(AbstractTreeViewer.java:1870)
